sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths,face_prob_negative,face_prob_neutral,face_prob_positive,face_detected_flag,num_faces_norm,image_prob_negative,image_prob_neutral,image_prob_positive
train-u0010271,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10271.jpg,train-1050,10271,Maybe there are one or two things that I know that you don't.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010271__face0.jpg'],0.23151849,0.38411072,0.38437083,1,0.2,0.3166717,0.37191832,0.31140998
train-u0010272,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10272.jpg,train-1050,10272,"Oh, there are.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010272__face0.jpg'],0.34933737,0.35299054,0.2976722,1,0.2,0.32390162,0.378476,0.29762235
train-u0010273,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10273.jpg,train-1050,10273,Did you make a list?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010273__face0.jpg'],0.3667726,0.36814508,0.26508242,1,0.2,0.32762823,0.3809714,0.29140034
train-u0010274,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10274.jpg,train-1050,10274,You've put on weight.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010274__face0.jpg'],0.30842227,0.42859194,0.26298577,1,0.2,0.3189025,0.38389477,0.29720277
train-u0010275,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10275.jpg,train-1050,10275,That waistcoat is clearly newer than the jacket.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010275__face0.jpg'],0.28170946,0.43020144,0.28808916,1,0.2,0.31114873,0.38254076,0.3063105
train-u0010276,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10276.jpg,train-1050,10276,Stop this! Just stop it! Did you make a list?!,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010276__face0.jpg'],0.3432742,0.40597335,0.25075248,1,0.2,0.32409194,0.3775906,0.29831746
train-u0010277,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10277.jpg,train-1050,10277,Of what?,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010277__face0.jpg'],0.3432742,0.40597335,0.25075248,1,0.2,0.32409194,0.3775906,0.29831746
train-u0010278,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10278.jpg,train-1050,10278,"Everything, Sherlock. Everything you've taken.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010278__face0.jpg'],0.3011664,0.43124914,0.2675844,1,0.2,0.31410983,0.3803813,0.3055089
train-u0010279,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10279.jpg,train-1050,10279,"No, it's not that, he goes into a sort of trance.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010279__face0.jpg'],0.24952406,0.4561088,0.29436716,1,0.2,0.32107168,0.37771013,0.30121824
train-u0010280,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10280.jpg,train-1050,10280,I've seen him do it.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010280__face0.jpg'],0.2639814,0.37890494,0.35711366,1,0.2,0.31117156,0.39230457,0.29652378
train-u0010281,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10281.jpg,train-1050,10281,"We have an agreement, my brother and I, ever since that day.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010281__face0.jpg'],0.33400643,0.3057862,0.3602074,1,0.2,0.3144438,0.38612846,0.2994278
train-u0010282,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10282.jpg,train-1050,10282,"Wherever I find him,",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010282__face0.jpg'],0.3688674,0.2872023,0.34393036,1,0.2,0.3393546,0.31476474,0.34588066
train-u0010283,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10283.jpg,train-1051,10283,"I'm not an addict, I'm a user.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010283__face0.jpg'],0.28437853,0.38949975,0.32612166,1,0.2,0.32013062,0.36600855,0.3138608
train-u0010284,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10284.jpg,train-1051,10284,I alleviate boredom and,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010284__face0.jpg'],0.38198498,0.28359386,0.33442113,1,0.2,0.32339224,0.36392418,0.31268355
train-u0010285,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10285.jpg,train-1051,10285,For God's sake! This could kill you!,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010285__face0.jpg'],0.32376766,0.3406757,0.3355566,1,0.2,0.32598868,0.36022684,0.31378445
train-u0010286,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10286.jpg,train-1051,10286,You could die!,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010286__face0.jpg'],0.3728985,0.3240548,0.3030467,1,0.2,0.35170117,0.34415996,0.30413887
train-u0010287,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10287.jpg,train-1051,10287,Controlled usage is not usually fatal,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010287__face0.jpg'],0.3728985,0.3240548,0.3030467,1,0.2,0.35170117,0.34415996,0.30413887
train-u0010288,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10288.jpg,train-1052,10288,"Emelia Ricoletti, I'm looking her up.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010288__face0.jpg'],0.40606698,0.34735608,0.246577,1,0.2,0.3209483,0.35342383,0.32562792
train-u0010289,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10289.jpg,train-1052,10289,"Oh, I suppose we should.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010289__face0.jpg'],0.30348852,0.42634678,0.27016473,1,0.2,0.34432492,0.3562042,0.29947084
train-u0010290,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10290.jpg,train-1052,10290,I have access to the top level of the MI5 archive.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010290__face0.jpg'],0.2397299,0.3979979,0.36227217,1,0.2,0.33635098,0.37066516,0.2929838
train-u0010291,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10291.jpg,train-1052,10291,"Yep, that's where I'm looking.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010291__face0.jpg'],0.3684776,0.3742067,0.25731567,1,0.2,0.31453267,0.35371566,0.33175173
train-u0010292,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10292.jpg,train-1052,10292,What do you think of MI5 security?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010292__face0.jpg'],0.38360906,0.35165077,0.26474008,1,0.2,0.31780234,0.34596476,0.33623293
train-u0010293,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10293.jpg,train-1052,10293,I think it would be a good idea.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010293__face0.jpg'],0.29332355,0.38345763,0.32321888,1,0.2,0.30596977,0.35054553,0.34348464
train-u0010294,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10294.jpg,train-1052,10294,"Emelia Ricoletti, ""Unsolved"",",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010294__face0.jpg'],0.37971467,0.3499755,0.27030978,1,0.2,0.3060403,0.361264,0.33269575
train-u0010295,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10295.jpg,train-1052,10295,Could you all just shut up for five minutes!,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010295__face0.jpg'],0.20389102,0.3946228,0.4014862,1,0.2,0.3290983,0.35026577,0.3206359
train-u0010296,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10296.jpg,train-1052,10296,I have to go back.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010296__face0.jpg'],0.2758442,0.38235703,0.34179884,1,0.2,0.3203627,0.36331484,0.31632257
train-u0010297,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10297.jpg,train-1052,10297,I was nearly there before,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010297__face0.jpg'],0.250721,0.43649045,0.31278852,1,0.2,0.3197077,0.38874123,0.2915511
train-u0010298,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10298.jpg,train-1052,10298,"""Yapping?"" Sorry, did we interrupt your session?",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010298__face0.jpg'],0.35378474,0.32739896,0.31881624,1,0.2,0.3100102,0.3826424,0.3073474
train-u0010299,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10299.jpg,train-1052,10299,"Sherlock, listen to me.",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010299__face0.jpg'],0.3036634,0.35596436,0.34037226,1,0.2,0.33024532,0.3433244,0.32643035
train-u0010300,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10300.jpg,train-1053,10300,Mr Holmes asked me.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010300__face0.jpg'],0.3661723,0.24157311,0.39225462,1,0.2,0.3523932,0.33125642,0.31635037
train-u0010301,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10301.jpg,train-1053,10301,"Holmes, how could you?",neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.34745693,0.3301663,0.32237685
train-u0010302,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10302.jpg,train-1053,10302,"No, not him, the clever one.",neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.34558377,0.33435667,0.32005957
train-u0010303,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10303.jpg,train-1053,10303,It seemed obvious to me,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010303__face0.jpg'],0.37336424,0.22934629,0.39728954,1,0.2,0.34557545,0.33583555,0.31858897
train-u0010304,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10304.jpg,train-1053,10304,My theory is that Mrs Ricoletti had help.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010304__face0.jpg'],0.36397958,0.24048837,0.39553207,1,0.2,0.33911887,0.34539992,0.31548125
train-u0010305,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10305.jpg,train-1053,10305,Help from her friends.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010305__face0.jpg'],0.37535554,0.22540013,0.39924428,1,0.2,0.33633345,0.3433532,0.32031333
train-u0010306,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10306.jpg,train-1053,10306,"Bravo, Mary. ""The clever one?""",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010306__face0.jpg'],0.3753012,0.22187589,0.40282285,1,0.2,0.3398709,0.33652702,0.3236021
train-u0010307,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10307.jpg,train-1054,10307,"Well, you're the one who moved out.",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010307__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010307__face1.jpg']",0.358794525,0.24875666000000002,0.39244885,1,0.4,0.33106333,0.33305192,0.33588472
train-u0010308,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10308.jpg,train-1054,10308,I was talking to Mary.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010308__face0.jpg'],0.3449762,0.25012323,0.40490058,1,0.2,0.33291298,0.34192,0.32516703
train-u0010309,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10309.jpg,train-1054,10309,You're working for Mycroft?,neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.34047565,0.32915905,0.33036527
train-u0010310,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10310.jpg,train-1054,10310,He likes to keep an eye on his mad sibling.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010310__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010310__face1.jpg']",0.35202108,0.257488575,0.39049031,1,0.4,0.32343712,0.34011868,0.33644423
train-u0010311,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10311.jpg,train-1054,10311,And he had a spy to hand. Has it never occurred to you,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010311__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010311__face1.jpg']",0.36327681,0.248239235,0.38848392499999995,1,0.4,0.32769045,0.32626778,0.3460418
train-u0010312,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10312.jpg,train-1054,10312,"Of course it hasn't,",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010312__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010312__face1.jpg']",0.36067074499999996,0.255743575,0.38358569,1,0.4,0.33006558,0.3300817,0.33985266
train-u0010313,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10313.jpg,train-1054,10313,When did it occur to you?,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010313__face0.jpg'],0.35887325,0.25664017,0.38448656,1,0.2,0.33371612,0.3470261,0.31925777
train-u0010314,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10314.jpg,train-1054,10314,"Only now, I'm afraid.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010314__face0.jpg'],0.35065815,0.2585149,0.39082694,1,0.2,0.33688155,0.32152647,0.341592
train-u0010315,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10315.jpg,train-1054,10315,"Must be difficult,",positive,2,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.32820353,0.32559496,0.3462015
train-u0010316,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10316.jpg,train-1054,10316,"Time I sped up. Enough chatter, let's concentrate.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010316__face0.jpg'],0.34806663,0.2368418,0.41509154,1,0.2,0.33330613,0.32498,0.3417139
train-u0010317,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10317.jpg,train-1054,10317,"Yes, all right. What's all this about?",neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.3139862,0.37096584,0.31504795
train-u0010318,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10318.jpg,train-1054,10318,What do they want to accomplish?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010318__face0.jpg'],0.3695603,0.24032995,0.39010984,1,0.2,0.33512384,0.32867908,0.33619708
train-u0010319,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10319.jpg,train-1054,10319,Why don't we go and find out.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010319__face0.jpg'],0.33195436,0.24627617,0.42176944,1,0.2,0.32876906,0.33959833,0.33163258
train-u0010320,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10320.jpg,train-1055,10320,All that remained was to substitute the real Mrs. Ricoletti,negative,0,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.34790498,0.34457314,0.30752194
train-u0010321,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10321.jpg,train-1055,10321,"This time, should anyone attempt to identify her,",neutral,1,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.32205224,0.34485993,0.33308783
train-u0010322,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10322.jpg,train-1055,10322,But why would she do that?,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010322__face0.jpg'],0.3716943,0.23730987,0.39099583,1,0.2,0.34173602,0.33430177,0.32396215
train-u0010323,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10323.jpg,train-1055,10323,Die to prove a point?,neutral,1,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010323__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010323__face1.jpg']",0.303910635,0.313907375,0.382182,1,0.4,0.35449615,0.31887418,0.32662973
train-u0010324,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10324.jpg,train-1055,10324,Every great cause has martyrs.,positive,2,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.33022818,0.35197717,0.31779465
train-u0010325,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10325.jpg,train-1055,10325,"Every war has suicide missions and make no mistake, this is war.",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010325__face0.jpg'],0.35374022,0.24828693,0.39797288,1,0.2,0.3223718,0.3702338,0.3073944
train-u0010326,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10326.jpg,train-1055,10326,One half of the human race at war with the other.,neutral,1,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.35164702,0.33376053,0.31459242
train-u0010327,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10327.jpg,train-1055,10327,"The invisible army hovering at our elbow,",negative,0,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010327__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010327__face1.jpg']",0.288228405,0.295395655,0.41637596499999996,1,0.4,0.34915754,0.3240174,0.32682505
train-u0010328,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10328.jpg,train-1056,10328,Not allowed so much as a vote.,neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.3338179,0.35416928,0.3120128
train-u0010329,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10329.jpg,train-1056,10329,"But an army nonetheless,",positive,2,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010329__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010329__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010329__face2.jpg']",0.28522136,0.29919006,0.41558860999999997,1,0.6,0.33474475,0.32920825,0.336047
train-u0010330,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\10330.jpg,train-1056,10330,To put right an injustice as old as humanity itself.,positive,2,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010330__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010330__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0010330__face2.jpg']",0.32368610999999997,0.32600143666666664,0.3503124266666667,1,0.6,0.30941576,0.36796355,0.32262072
