sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths
train-u0011765,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11765.jpg,train-1204,11765,The Heart of the Mountain.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011765__face0.jpg']
train-u0011766,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11766.jpg,train-1204,11766,The King's Jewel.,negative,0,train,0,[]
train-u0011767,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11767.jpg,train-1204,11767,And worth a king's ransom.,negative,0,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011767__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011767__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011767__face2.jpg']"
train-u0011768,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11768.jpg,train-1204,11768,How is this... Yours to give?,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011768__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011768__face1.jpg']"
train-u0011769,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11769.jpg,train-1204,11769,I took it as my 14th share of the treasure.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011769__face0.jpg']
train-u0011770,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11770.jpg,train-1204,11770,Why would you do this?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011770__face0.jpg']
train-u0011771,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11771.jpg,train-1204,11771,You owe us no loyalty.,positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011771__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011771__face1.jpg']"
train-u0011772,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11772.jpg,train-1204,11772,I'm not doing it for you.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011772__face0.jpg']
train-u0011773,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11773.jpg,train-1204,11773,know that Dwarves can be obstinate,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011773__face0.jpg']
train-u0011774,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11774.jpg,train-1204,11774,They're suspicious and secretive..,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011774__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011774__face1.jpg']"
train-u0011775,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11775.jpg,train-1204,11775,with the worst manners,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011775__face0.jpg']
train-u0011776,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11776.jpg,train-1205,11776,Stand down,negative,0,train,0,[]
train-u0011777,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11777.jpg,train-1205,11777,Not least this faithless Woodland sprite.,neutral,1,train,0,[]
train-u0011778,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11778.jpg,train-1205,11778,He wishes nothing but ill upon my people.,neutral,1,train,12,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face4.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face5.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face6.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face7.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face8.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face9.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face10.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011778__face11.jpg']"
train-u0011779,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11779.jpg,train-1205,11779,If he chooses...to stand between me and my kin,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011779__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011779__face1.jpg']"
train-u0011780,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11780.jpg,train-1205,11780,See if he's still smirking then.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011780__face0.jpg']
train-u0011781,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11781.jpg,train-1205,11781,"He's clearly mad, like his cousin.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011781__face0.jpg']
train-u0011782,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11782.jpg,train-1205,11782,"Zou hear that, lads We're on!",positive,2,train,0,[]
train-u0011783,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11783.jpg,train-1205,11783,Let's give these bastards a good hammering!,positive,2,train,0,[]
train-u0011784,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11784.jpg,train-1206,11784,"I'll get them to safety, sire.",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011784__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011784__face1.jpg']"
train-u0011785,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11785.jpg,train-1206,11785,Then my sword is yours to command. Get up!,positive,2,train,0,[]
train-u0011786,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11786.jpg,train-1206,11786,Look after them,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011786__face0.jpg']
train-u0011787,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11787.jpg,train-1206,11787,Make for the Great Hall!,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011787__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011787__face1.jpg']"
train-u0011788,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11788.jpg,train-1206,11788,Out of my way!,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011788__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011788__face1.jpg']"
train-u0011789,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11789.jpg,train-1207,11789,I will not part..,negative,0,test,0,[]
train-u0011790,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11790.jpg,train-1207,11790,with a single coin.,negative,0,test,0,[]
train-u0011791,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11791.jpg,train-1207,11791,He could not see beyond his own desire!,neutral,1,test,0,[]
train-u0011792,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11792.jpg,train-1207,11792,As if I were some lowly Dwarf Lord,neutral,1,test,0,[]
train-u0011793,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11793.jpg,train-1207,11793,A sickness which drove your grandfather mad,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011793__face0.jpg']
train-u0011794,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11794.jpg,train-1207,11794,I am not my grandfather. I am not my grandfather.,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011794__face0.jpg']
train-u0011795,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11795.jpg,train-1208,11795,You needn't worry about that ring. Fell out of my pocket during the battle.,neutral,1,train,0,[]
train-u0011796,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11796.jpg,train-1208,11796,I lost it.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011796__face0.jpg']
train-u0011797,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11797.jpg,train-1208,11797,"You're a very fine person, Mr. Baggins.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011797__face0.jpg']
train-u0011798,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11798.jpg,train-1208,11798,And I'm very fond... of you.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011798__face0.jpg']
train-u0011799,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11799.jpg,train-1208,11799,But you're only quite a little fellow..,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011799__face0.jpg']
train-u0011800,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11800.jpg,train-1208,11800,in a wide world after all,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011800__face0.jpg']
train-u0011801,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11801.jpg,train-1208,11801,And that's my dining chair.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011801__face0.jpg']
train-u0011802,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11802.jpg,train-1209,11802,"So, I don't really have a job title",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011802__face0.jpg']
train-u0011803,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11803.jpg,train-1209,11803,"4:00, Your Honor.",negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011803__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011803__face1.jpg']"
train-u0011804,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11804.jpg,train-1209,11804,Don't forget to take your medicine.,negative,0,train,5,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011804__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011804__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011804__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011804__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011804__face4.jpg']"
train-u0011805,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11805.jpg,train-1209,11805,"Well, all these powerful guys.",positive,2,train,4,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011805__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011805__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011805__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011805__face3.jpg']"
train-u0011806,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11806.jpg,train-1209,11806,You can make connections here that'll last forever.,positive,2,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011806__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011806__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011806__face2.jpg']"
train-u0011807,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11807.jpg,train-1209,11807,Not really.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011807__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011807__face1.jpg']"
train-u0011808,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11808.jpg,train-1209,11808,We have a lot of turnover here.,neutral,1,train,4,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011808__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011808__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011808__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011808__face3.jpg']"
train-u0011809,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11809.jpg,train-1209,11809,That flag outside has been at half-mast since April.,neutral,1,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011809__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011809__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011809__face2.jpg']"
train-u0011810,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11810.jpg,train-1209,11810,That's why we have these.,negative,0,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011810__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011810__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011810__face2.jpg']"
train-u0011811,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11811.jpg,train-1209,11811,Oh. How's that work?,negative,0,train,4,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011811__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011811__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011811__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011811__face3.jpg']"
train-u0011812,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11812.jpg,train-1210,11812,"Okay, uh...",negative,0,train,5,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011812__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011812__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011812__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011812__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011812__face4.jpg']"
train-u0011813,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11813.jpg,train-1210,11813,This one is for all of the lawyers in the room,negative,0,train,7,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011813__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011813__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011813__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011813__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011813__face4.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011813__face5.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011813__face6.jpg']"
train-u0011814,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11814.jpg,train-1210,11814,disappear.,positive,2,train,6,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011814__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011814__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011814__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011814__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011814__face4.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011814__face5.jpg']"
train-u0011815,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11815.jpg,train-1210,11815,"Oh, hold on.",negative,0,train,5,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011815__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011815__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011815__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011815__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011815__face4.jpg']"
train-u0011816,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11816.jpg,train-1210,11816,"Congressman Morley, enough with the taxes.",neutral,1,train,10,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face4.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face5.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face6.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face7.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face8.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011816__face9.jpg']"
train-u0011817,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\11817.jpg,train-1210,11817,You don't see us making you pay..,neutral,1,train,8,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011817__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011817__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011817__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011817__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011817__face4.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011817__face5.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011817__face6.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0011817__face7.jpg']"
